Country Name,Indicator Name,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kyrgyz Republic,GDP per capita (constant 2010 US$),"1050,25614328672","1057,22522453207","1096,21581337475","992,765015280232","845,574920374612","714,648968048456","571,312970131792","534,958730931958","564,441522955022","611,424346357888","614,892358498177","627,969758185568","654,311985285725","682,624041964035","676,269728295448","716,264330858347","757,374178171834","747,565615514788","762,520115354481","819,806295489809","880,278819034262","894,817956434206","880,037775119109","921,177038530965","905,165668147783","984,239033486154","1003,51040394866","1021,16079129289","1043,9511116044","1072,49369429782","1090,86775396793","1117,47767505037","1000,21308341453"
Lao PDR,GDP per capita (constant 2010 US$),"401,577566987899","445,487049550732","462,001735672143","468,564248536784","481,304799273772","496,565621665979","523,937568031864","547,974999797735","573,54850885501","600,93306753743","613,324512531903","646,729602055643","672,875261884909","700,278071689581","730,42913832927","763,158775210105","799,413175419482","842,91202999458","900,780699237268","953,091771322994","1010,38899441989","1068,16885820392","1140,59865722652","1213,18526648702","1290,83834909626","1373,81485754536","1456,46611979177","1538,85208223826","1621,73808454775","1706,79421455114","1785,579073767","1854,67647784446","1835,66226558967"
Latvia,GDP per capita (constant 2010 US$),,,,,,,,"5145,55990314535","5337,55482997179","5868,86219979022","6300,12045059348","6525,71071264081","6962,64030501208","7499,10212283751","8124,09024126021","8894,86058398587","9756,93628602132","10920,7473193755","12342,4439631974","13691,3235677444","13375,605612301","11659,1977879915","11379,7980636181","12338,5637431476","13023,7083467423","13468,0567963734","13741,4562528902","14409,5378555892","14886,8946252951","15507,6499650429","16257,9054245645","16703,1959839846","16201,8328953086"
Lebanon,GDP per capita (constant 2010 US$),"4310,64983107862","2442,73783585123","3006,41399272847","4310,51859248895","4767,11974494863","5003,80726437862","5159,47293235947","5297,59675872788","5761,12704581409","5745,89803819442","5899,93878963862","5783,97820053391","5716,66480176352","5715,69767062362","5641,09367183125","5549,55702662194","5685,72829834203","5677,66862816148","5691,75497418365","6211,79127452797","6778,84646185171","7397,50986083517","7761,64148945415","7454,28342641402","7180,4315464703","6980,84691883862","6755,07842271757","6487,89610224061","6408,96881482201","6363,88232811371","6204,86085745458","5792,25870976036","4636,90186150712"
Lesotho,GDP per capita (constant 2010 US$),"593,891223170727","614,898104333595","637,836887954103","667,089715457169","697,581945774269","706,233978412852","732,748807916207","742,003696808778","769,074356154494","783,876514108745","784,187272114609","779,256609460074","804,251433421221","831,695510752354","840,153039658323","883,457354595403","903,963258735314","939,905406470084","982,70775830762","1025,41222492682","1081,9246947016","1066,72783280127","1119,84364083093","1166,71140364625","1233,72777167439","1247,46024244306","1259,53461212511","1289,10936414838","1325,05139734161","1273,29963513337","1247,70635138498","1233,03996251777","1087,9585929226"
Libya,GDP per capita (constant 2010 US$),,,,,,,,,,,,"8779,89970390734","8963,66249057473","8667,56207002493","8448,11008060882","9395,76932801215","9660,93294660236","10642,894733513","11164,8049455482","11699,3162782631","11844,9408801988","11607,1926020275","12064,7729057622","4539,00324792659","10066,577426824","8649,91072682178","6530,85466160683","5899,89964685628","5669,73743914147","7085,81322610047","8038,57781878165","8122,16929061091","5503,73101421671"
Lithuania,GDP per capita (constant 2010 US$),,,,,,,,"5327,34753551944","5644,91483532605","6159,33749780948","6667,92502405594","6638,7403691288","6932,66899557812","7446,20782383399","8013,00030052309","8931,90853697308","9626,18589540379","10540,7740703969","11504,4766763763","12935,0871324639","13410,4827485263","11548,0679804113","11987,508411647","13001,7845724022","13683,8585107703","14313,7713639941","14948,0271197922","15394,8106412266","15984,4074516921","16903,6781661561","17737,5954470574","18556,2593377287","18390,7606687773"
Luxembourg,GDP per capita (constant 2010 US$),"58288,7685704618","63380,4725961825","65921,9102953956","70667,2372814932","71003,6704266358","72999,7385263052","74763,8702996577","74776,8048323136","74790,0690526921","78075,5308398631","81771,4421541455","87516,4439735408","93462,9261625054","94695,3404687784","97287,5981090776","97678,4599601748","99778,4700814882","101380,774892725","104943,439300274","111968,349255848","108577,351334116","101939,612990806","104965,306078267","105264,749398459","102404,612086023","103721,748149728","105658,520745502","107638,212259786","110162,12162339","109452,960045415","110701,877200861","111043,531695388","107457,984960026"
Macao,GDP per capita (constant 2010 US$),"20483,8643222692","20736,8461807607","21673,174387026","21843,1367449879","24154,8246060982","24866,2946881831","25401,5443794573","25714,0135816726","25094,6841070542","24527,2613636554","22933,7215503553","21923,4138813568","22674,8060103944","22788,6576048655","24217,4196493104","26369,8663864272","32582,099792993","34391,9381278296","38133,0740043303","42727,667496815","43256,8590035385","42878,5122306935","52473,1909904323","62354,2030514008","66522,5233995701","71974,4418287971","68966,2452092861","53074,9875449462","51793,8888855585","56071,7517281867","58841,5421560972","56506,2633082386","24350,3439768089"
Madagascar,GDP per capita (constant 2010 US$),"555,493129310334","561,903510682574","562,997967379092","512,292292384466","503,234526922231","498,636608401397","483,509019614334","476,708700162487","472,010900975133","474,258866176746","477,496175521278","484,437651784629","490,485547506474","504,021845254132","428,20594081125","456,120810752103","465,97218339234","473,924927792806","485,12944239818","498,233170034564","516,709567111528","482,338474016451","471,959197029823","466,349110955112","467,435789903935","465,388655750639","468,112836137097","469,942522223975","475,745684645292","481,38369382421","483,701580412127","491,746420346259","458,814928509715"
Malawi,GDP per capita (constant 2010 US$),"337,253555038","325,260143254496","331,751064952869","353,354592593612","324,54895209726","355,110586572515","317,590118781148","367,001498788172","386,8448243808","392,044870531303","396,220989877931","396,916443121801","392,524831135795","363,755141904227","361,04357638197","372,531187273808","383,094219895144","385,460891155566","392,760180575859","418,588155823301","437,895189061019","460,92448697505","478,668688469613","487,73048626521","482,923624373842","493,81780830025","507,537663421166","507,548344396532","506,250720606189","512,647556067015","521,353400935525","536,814780408554","526,932201677988"
Malaysia,GDP per capita (constant 2010 US$),"4042,12871556827","4280,95285883313","4536,96683563801","4838,51293025735","5134,58837103966","5503,00030221764","5861,74543066825","6277,61188590185","6731,40104319578","7041,67191824359","6360,65758397168","6588,19817248121","7007,04301375011","6890,36530985717","7112,0555946753","7374,3424522253","7720,83196039235","7974,24961140965","8255,28824929776","8605,01848255892","8850,01019625239","8559,23511705872","9040,56849464524","9372,00524848829","9743,0947412817","10061,698023428","10524,0541769666","10912,1520005218","11244,056155962","11736,9892763204","12131,7055638734","12486,6741109207","11637,3511970661"
Maldives,GDP per capita (constant 2010 US$),,,,,,,,"4599,54723842546","4864,65200386393","5180,08505318213","5472,71218451679","5702,83251262565","5797,64575677902","5434,54276757122","5673,47614690192","6272,43534973788","6467,48160190977","5471,7700637341","6734,38586702593","7087,59024842816","7572,88363279118","6827,78394893207","7076,73982087196","7384,88802840763","7251,78580394458","7436,07968516009","7624,71479582252","7501,56168045876","7631,54494913632","7837,44977976164","8157,28680734853","8476,50014991691","5663,30474259163"
Mali,GDP per capita (constant 2010 US$),"491,188450045127","503,973701310017","482,465575559169","527,54397440301","498,172239094621","500,579366720086","505,714943389997","497,02101506699","518,464300956282","529,675079189641","555,140563535782","571,220431415844","555,044396596034","621,915866152657","622,175177819178","658,186098934671","647,572593599035","667,942356931208","676,428574018533","677,0825554176","686,172675042815","696,078149048085","710,274249372168","711,112720606913","684,646961737271","680,334199219743","707,695919266159","729,633877139877","749,692444438913","766,140909753153","778,725232617377","791,756176517255","755,902899011372"
Malta,GDP per capita (constant 2010 US$),"9473,5826037638","10149,173293257","10682,674506676","11049,1998892909","11448,7887370326","11842,9059902958","12395,6848132524","13090,3033032008","13495,8728050661","14098,248893721","14724,8550609945","15328,7166501608","18227,6057213069","17878,6929079271","18201,1307070883","18818,4741655606","18718,7270560848","19229,1276475796","19640,1194004254","20506,2358875524","21152,7976152718","20755,8802932209","21799,1742559798","21808,3891167117","22503,1320022588","23403,888394096","24692,4305408469","26426,6818908964","26885,3777391413","28283,0349087011","28727,0219039407","29149,5763534325","26013,5054616294"
Mauritania,GDP per capita (constant 2010 US$),"1605,70218708975","1638,71938891828","1568,19516930468","1555,28323901795","1543,95902704474","1593,08830863885","1505,31323302786","1611,61130431525","1662,79119924284","1555,76081714622","1558,8457302007","1574,86483334101","1473,67672503482","1422,84390320726","1403,19791737877","1458,90104081026","1485,27024112243","1567,20633924869","1802,2550739424","1716,77665947319","1662,43966263158","1616,41586378527","1610,92160333629","1629,43599470782","1652,71372425405","1671,29087912233","1692,46180769155","1732,5860318802","1705,03474269593","1715,60754747206","1703,86372356713","1756,11773933094","1683,85616570981"
Mauritius,GDP per capita (constant 2010 US$),"3448,94433018907","3575,45474105804","3805,21146180142","3931,32250149243","4132,62368539094","4291,46636540865","4406,83508105302","4556,43727675387","4762,08900160764","4970,30739852438","5216,95986791316","5285,54977692977","5663,18729654785","5806,70734756922","5859,6593043285","6162,11560692055","6388,74646896969","6463,92279139786","6746,88662255439","7100,86182329714","7456,36924572353","7683,12492469643","8000,37643182154","8313,27125393119","8580,08564924831","8848,88703200817","9163,63347277399","9476,665389032","9833,61313191868","10199,4793607429","10577,1757298579","10892,5401750016","9272,84321906526"
Mexico,GDP per capita (constant 2010 US$),"7393,10791488326","7548,97676343452","7790,79939479949","7970,14458161889","8104,29126346696","8117,08981623174","8373,51390005846","7717,72111029225","8109,19861128888","8530,35454434614","8835,87627937798","8946,1337031248","9253,96804618644","9088,05340938914","8960,55355774655","8967,02919031783","9190,74141641402","9270,65689210559","9547,33339315776","9622,04786885355","9587,63625281103","8947,74155343407","9271,39839576997","9477,88759469518","9690,86898189802","9693,72321367971","9843,39770326564","10042,1395335056","10183,0328272102","10277,883352611","10385,8331506949","10267,500171933","9322,33571304186"
"Micronesia, Fed. Sts.",GDP per capita (constant 2010 US$),"2302,2687957035","2330,79239576115","2361,69385226896","2473,53538284164","2506,52231555431","2644,95832359683","2577,99563137388","2720,21720448507","2614,78086100154","2452,63224413752","2528,76933433701","2573,92072923148","2707,48637235543","2772,23951786832","2791,12788537344","2838,32258834149","2758,07030527257","2827,3532715829","2845,46385096284","2818,14143985992","2773,98483766635","2820,04846898094","2885,30549185744","2961,9942831982","2877,27228753759","2734,34642761576","2633,4582013841","2718,6862465292","2710,08162733479","2751,66302040992","2728,62446818169","2732,96408462251",
Moldova,GDP per capita (constant 2010 US$),,,,,,,,"1623,89235810596","1531,51898351203","1562,51229447094","1460,87946146797","1413,89172961792","1446,63150455853","1538,31223712353","1662,14535400535","1776,84322525924","1913,05768519828","2061,54713830899","2166,51459506283","2236,68686548507","2415,74296711919","2273,66666286975","2437,52997842423","2580,84130958529","2565,95767279263","2798,76917555574","2940,48900227714","2953,7226560529","3119,56297970171","3321,62208017648","3524,55434132187","3712,3851612498","3513,60404668124"
Mongolia,GDP per capita (constant 2010 US$),"1825,10020832563","1855,80216881094","1761,22222451198","1583,61799473159","1420,64804436412","1363,65587787419","1382,20865610118","1459,12025237318","1479,78529470596","1524,82811514093","1562,42948351689","1596,46736657265","1600,49216810605","1632,64747202354","1693,35693548458","1793,25153004405","1961,83604274","2079,12636046587","2228,42102378849","2423,67214301262","2601,1995276213","2527,96025201295","2643,28708316435","3043,86731951624","3353,09479376388","3669,53547275207","3880,34742813515","3895,421157119","3866,24523824685","3997,47431942376","4210,85024410922","4352,64294050404","4053,63263613099"
Montenegro,GDP per capita (constant 2010 US$),,,,,,,,,,"5018,75618129682","5280,77295289108","4797,49382241286","4954,80936752949","4989,18937240141","5063,84612142165","5168,8912506708","5388,11202666758","5605,06984605058","6077,66442021925","6482,6031823295","6938,50295113582","6522,40269274845","6688,48239970574","6897,16590636779","6703,65760332829","6934,7977206477","7051,64750709666","7286,6339010123","7499,80572297515","7852,64615740839","8253,32904643909","8591,40582030422","7292,67039645545"
Morocco,GDP per capita (constant 2010 US$),"1684,40944395639","1699,95565340277","1725,70909115491","1816,83529695778","1747,2977633005","1704,69659758326","1854,47275372391","1727,3109902572","1913,10891250071","1857,72845666304","1966,51388159555","1962,99392214214","1976,09144295419","2095,17473994426","2134,85025587744","2235,41793764214","2315,18749618417","2363,44444671891","2512,8613660627","2571,2644401938","2691,26840031743","2771,0466689914","2839,92611978697","2948,84424887755","2995,45235738661","3087,12241395529","3125,07948072635","3222,05417836739","3212,81782755422","3305,86952404542","3366,85015480517","3407,78847905092","3126,96406913402"
Mozambique,GDP per capita (constant 2010 US$),"204,918287317689","217,420876345197","216,528856100366","221,385566608411","200,631287983274","213,172105028058","218,331844389852","215,547752589639","232,52840579848","251,913424961575","270,067217490646","294,1348639248","289,74713676085","315,679513624203","335,039070932358","347,582790725133","364,182448513416","377,32993353827","402,39999519347","421,639230508118","440,2396828109","455,418135545467","471,904343344477","493,160646696623","514,592024400883","535,393731984568","559,136058769112","580,050107216009","585,181887293397","589,71907445639","592,510451903144","588,729596086492","564,644847192848"
Myanmar,GDP per capita (constant 2010 US$),"194,949045482079","198,947911260444","201,56441674718","197,599848468284","214,075913801173","224,420368156833","238,459071403907","252,017205357485","264,931242244565","276,329537449579","288,793997977684","316,449239992547","355,798355448191","391,920255840028","434,659966175519","490,243016420499","551,978594748214","621,940139277246","698,257062432235","776,938428731049","851,328851552933","935,137251005747","1018,13172971134","1066,84235530956","1135,6474350688","1220,91787057646","1307,67769210468","1388,50054423883","1458,25121566413","1541,84704966975","1635,94454424642","1653,28740453018","1478,12473246512"
Namibia,GDP per capita (constant 2010 US$),"3663,55033933671","3598,46343624936","3551,9790111085","3728,82019208581","3890,05049481521","3734,68882747437","3711,63380592801","3770,97358468965","3808,24057089643","3887,95932316347","3937,99721078553","3996,30739475192","4065,0626592941","4047,35337699452","4177,36845550782","4290,53653625995","4744,6914296828","4787,95135539058","5040,78651408309","5218,50391074634","5260,1391788813","5180,24221307592","5394,99671137475","5570,24782069463","5750,66147101539","5968,22970242962","6220,66182628773","6369,71647361175","6255,28875656618","6076,16096907413","6028,87110480582","5881,2919528661","5312,94867779823"
Nepal,GDP per capita (constant 2010 US$),"340,446543035477","347,016798466903","354,257516657258","367,107636141719","371,969422698599","375,889620578011","396,12195708399","399,695018815741","411,1909353489","422,494226380301","426,308049686065","436,559576486081","455,277352415221","469,17352127214","462,546233668349","473,983712587234","489,571901446376","500,206377079095","510,645770452827","521,743809129344","547,698690573006","567,906018125861","592,401207101201","612,037469154117","640,435685009658","664,794511907805","705,041748910474","730,115398098867","726,596738564334","781,244296467756","826,937016231209","866,171148110361","832,711063201292"
Netherlands,GDP per capita (constant 2010 US$),"33243,9988669315","34505,7978840218","35702,554785782","36286,3110490992","36627,4078157163","36830,4150858976","37693,0453817048","38676,0699869833","39844,9781284637","41356,4502679342","43019,1875260895","44885,0907729289","46435,2145540383","47158,4235780579","46960,1847786712","46811,8892885742","47575,4792420966","48437,8795702566","50033,8834058352","51808,7651211157","52727,5193097964","50533,5069336421","50950,0343435181","51499,5958195146","50780,7030036219","50565,3020810545","51100,8398296207","51871,5765164663","52727,1024921777","53942,0850648437","54894,1290252192","55450,5004173409","53081,3110075573"
New Caledonia,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,GDP per capita (constant 2010 US$),"25393,152120173","25312,2892655623","25118,0400747018","23669,1397183013","23680,2008097186","24908,0682269502","25837,2536697162","26664,250427121","27194,8424761233","27390,4383202596","27364,967382169","28705,3645130026","29366,2087532758","30205,1824536841","31072,5930058791","31851,4828276096","32645,6950232323","33351,3121135481","33896,421796049","34598,5315202024","33923,6082450707","33540,7556656727","33676,7741239925","34175,1953990524","34749,9094110988","35413,544582056","36158,5438442177","36743,303047263","37267,3501306861","37815,7514334807","38335,1672847316","38345,7340472456","37922,2391359625"
Nicaragua,GDP per capita (constant 2010 US$),"1198,01041678574","1151,97913275554","1126,41339826261","1099,48166119587","1079,21358033696","1051,3700269725","1063,46153819718","1103,77396814239","1151,67238529001","1176,00391977461","1199,04274905189","1262,73307181806","1294,22923524486","1312,85206386101","1304,00700443337","1318,4893032593","1369,68401665089","1408,96755788505","1447,49408508131","1500,20380259586","1530,56048755342","1460,05306040084","1503,87223074992","1577,48824048881","1657,65041620035","1716,38693033107","1775,01629502375","1836,03736231215","1895,21589344177","1957,8732531085","1868,41271193384","1777,76518059332","1721,81825546025"
Niger,GDP per capita (constant 2010 US$),"552,130282785426","540,806211262352","517,348785710853","498,784873111691","492,252413811185","477,475974728945","469,993271124756","465,205077252412","449,735308186153","440,831928093421","467,899053987652","450,460530923728","429,243515869316","443,992807903047","449,068804595426","442,202180600975","427,651206633162","442,209637168871","451,23203921236","448,25374141704","465,003625699658","456,406766710299","476,869532167304","469,553720026918","499,23825943665","505,625965835235","518,586714170386","520,756109495491","529,644393108292","535,176916638009","552,32404191802","563,149012477168","550,440806329148"
Nigeria,GDP per capita (constant 2010 US$),"1393,39692918395","1383,51979110322","1507,07761700969","1474,45744977022","1504,32737097714","1437,2783245252","1376,44094417429","1341,61626855502","1363,54624769818","1369,09350774017","1369,87655419344","1343,90752732542","1376,41843240805","1421,71045474785","1598,81958199004","1673,28918129964","1781,87901753455","1848,19385361004","1909,66880798911","1982,65773053553","2061,4190169169","2168,57063759612","2280,43733738126","2338,02572838676","2372,46136906097","2463,88945089184","2550,46994865456","2549,72311225363","2443,44074966101","2399,73205097463","2383,42047930392","2374,36938277949","2273,21856061168"
North Macedonia,GDP per capita (constant 2010 US$),,,"3856,02413235073","3623,36709054888","3393,39347335319","3147,26709472416","3095,53860619895","3058,64562923111","3085,27666749434","3113,82225040445","3199,08924080867","3317,55029086859","3450,69163711155","3331,71688710629","3371,43747276472","3438,8252284917","3593,22797152498","3757,06489018614","3944,60582839524","4195,33117495096","4420,8308257342","4401,31305044367","4545,39213137603","4647,82793650122","4622,63053860108","4753,75213227271","4922,20552308831","5108,17619686889","5250,10490815933","5303,71292703637","5453,9740819514","5625,738324654","5370,98122121275"
Norway,GDP per capita (constant 2010 US$),"58922,1098750128","59288,6384001209","60226,7156379543","61789,4106666095","63629,6886847985","65051,7976661213","67952,4273273495","70409,7193505244","73575,9928233137","77045,2950041649","78597,9158382594","79632,8199430419","81653,3448820322","82926,7686848655","83673,6373278805","83941,3655844552","86759,1419589432","88432,5876413255","89828,4251724899","91565,7333981819","90862,3997055782","88174,1578783654","87693,7900658099","87413,1466817703","88604,5746477835","88444,8949826154","89175,4995531209","90029,3556416645","90195,9636789415","91549,0378687312","91964,2592911861","92123,7052655377","90884,6145970484"
Occ.Pal.Terr,GDP per capita (constant 2010 US$),,,,,,,"1867,19776638512","1912,52752769171","1850,9984033721","2029,54271448127","2261,91860217055","2387,42398202897","2128,07362386495","1881,24608322805","1604,75908791207","1783,5193808315","2119,69818599811","2299,51024182943","2219,15840141963","2245,11869254478","2346,45687179877","2481,01624349978","2557,07562356699","2732,69135502309","2828,6188632329","2891,26854168191","2819,82453547402","2858,52902656482","3042,80871567031","3025,23275869508","2985,75909232001","2951,37468259838","2549,04449442595"
Oman,GDP per capita (constant 2010 US$),"14198,825115118","15293,6775210787","14675,2835311904","14895,8969271192","15420,3577971931","15651,1627013493","15680,3036956546","16046,66527259","16296,0166961604","17178,5707772539","17616,0432342113","17650,6193430391","18698,5000982282","19306,9882336105","18768,1271169459","17874,5246675355","17666,0268805463","17632,0417848312","18078,8820714234","18340,8552948939","19168,2094826816","19454,243263814","18712,5701450989","17971,2323562854","18213,387540337","17786,6616464347","16870,0541606955","16658,1219726857","16679,0719424258","16067,1037119602","15665,7101482574","15081,9978325074",
Pakistan,GDP per capita (constant 2010 US$),"713,650944548446","726,661820732263","736,954448511557","752,374501545564","788,067644232618","780,1706998155","787,300268174793","803,577551580174","818,888750972541","803,790855490976","801,147008367547","807,816553283256","820,225612067704","828,230519481185","828,730861879635","856,315969026099","899,947175466038","936,849785468623","969,621807501614","993,551667805053","987,845691327567","993,382938064978","987,409712037523","992,880435645306","1006,08054088811","1028,45248608375","1054,23776032462","1081,29442563694","1117,49520770995","1155,31044098335","1197,83781645646","1185,45677622001","1168,34297401467"
Palau,GDP per capita (constant 2010 US$),,,,,,,,,,,,,"9341,98182152945","9796,94990129939","10017,4306498873","9607,37375573523","10049,0548936963","10487,6443101957","10572,8255462407","11003,8366546418","10617,5391405754","10144,4556717413","10356,6336192492","11177,0813851251","11436,8469661312","11069,5312494762","11751,5437254858","12608,8848998737","12560,6880437221","12257,0276478955","12681,8915318802","12082,5404036922",
Panama,GDP per capita (constant 2010 US$),"3859,4176631778","3837,30000115202","4061,59047637061","4352,26273220372","4612,63292667968","4765,07069725844","4801,3113585706","4786,35732415059","4880,75015121813","5091,19377369884","5355,355577465","5454,85388863026","5493,63330559874","5419,12169685685","5435,15730182891","5558,08264291969","5865,94164397528","6172,8570632183","6585,44334908268","7242,25726153147","7814,53724481353","7772,38875590225","8082,01958387357","8841,57081906058","9541,0012297732","10027,3507096823","10357,5148015194","10765,9317515249","11107,2370847097","11529,2329287313","11743,6000768409","11902,3251120128","9611,28542532737"
Papua New Guinea,GDP per capita (constant 2010 US$),"1528,85526218901","1471,14478790308","1393,18505654432","1490,7616086786","1658,37894535654","1915,54886744694","1982,6569412401","1872,11702718274","1968,62701084118","1845,78669479853","1733,21487752392","1723,86794797421","1643,08300249599","1606,1960409387","1571,03933289174","1572,86282179062","1582,38776531412","1646,3442402791","1695,72833494816","1784,85586400041","1736,7865549482","1811,13090729666","1949,35118513254","1928,2937120992","1976,09852386932","2010,22354008093","2237,00329707371","2336,80641697226","2416,21490330954","2452,32416350389","2397,65773989353","2489,04886283732","2346,80107304266"
Paraguay,GDP per capita (constant 2010 US$),"3362,58457118285","3498,9773361825","3547,48328269362","3577,45217831632","3547,55952902954","3632,38220575399","3734,89073062231","3897,22120020071","3868,81687421531","3943,82374945379","3861,71474512283","3729,72987853625","3570,28203903948","3471,86496948966","3406,16894983994","3489,61328161761","3569,37376974707","3586,97635270886","3702,74914139105","3848,04233933847","4042,18123379741","3977,55157346748","4359,42841539817","4484,58802310764","4392,14041464789","4691,53402375383","4873,43230432787","4950,61741864923","5094,02970682024","5269,72015511074","5368,98228097469","5280,17551172651","5162,95915101487"
Peru,GDP per capita (constant 2010 US$),"3318,84329882678","2848,19117489821","2650,21397524972","2654,78808605872","2589,34266175349","2673,74027672533","2947,02740328556","3107,11333293133","3135,4144691712","3277,95534551188","3208,22349831983","3203,71351137191","3242,57915732832","3221,30206649704","3359,16318304922","3464,39801720612","3602,99802957048","3796,20408099377","4047,74818007904","4356,73927255728","4716,19660183995","4729,73466236608","5082,35370614454","5360,2273650645","5642,57773269561","5919,2097670423","5996,49437401133","6114,22621099292","6262,36809467431","6314,29103611099","6453,07589802915","6489,56638686054","5685,37083870191"
Philippines,GDP per capita (constant 2010 US$),"1525,30670157157","1578,45777163682","1585,55061865418","1537,63593844323","1505,683968972","1501,21275337955","1530,60576612108","1565,40824940104","1619,38136263821","1665,35463253768","1619,3604046847","1633,09612563512","1668,71554319981","1683,31469920716","1709,5569873157","1760,03493142092","1838,93160459659","1893,7018091137","1958,92420385777","2051,23146542755","2105,11122660401","2100,65472735368","2217,47215336652","2264,39224159411","2379,66627041272","2497,68379027496","2612,8548320765","2735,18552083347","2886,89839487156","3042,6942867661","3190,79161139349","3340,13267044573","2980,01581411657"
Poland,GDP per capita (constant 2010 US$),,,"5947,44596898053","5510,61849275755","5631,91083460093","5827,60187016721","6123,11114095534","6549,13290661038","6944,35244771828","7387,36088499025","7727,41799214964","8087,78738602521","8545,45223001819","8655,38185453986","8835,68872618504","9150,97054193646","9612,57005904501","9954,04196345165","10571,0354084036","11323,6613525288","11797,6418605397","12123,5547591866","12613,0109954681","13205,9896684275","13380,9866049611","13539,7956053033","14007,7285047431","14610,8751967149","15076,3888384351","15802,7047886969","16648,7682645826","17409,0274340387","16945,2351796873"
Portugal,GDP per capita (constant 2010 US$),"15009,2246889023","15999,2438506859","16667,584810595","17435,7993882471","17639,4675357415","17257,9222170259","17377,6089089887","18059,2236527871","18621,9139847134","19354,8348949275","20183,1465490721","20853,3297989712","21497,500427259","21761,3313867873","21809,3243684929","21525,4232145332","21858,1244828124","21988,1887865335","22305,2444871984","22819,5035227319","22859,3693220198","22124,5800479623","22498,6908586557","22149,6307983058","21337,2861303231","21256,7595861277","21540,987962986","22018,0094547526","22533,6323118514","23380,6928196965","24085,4159535339","24679,0340943806","22769,6819060936"
Qatar,GDP per capita (constant 2010 US$),,,,,,,,,,,,,"60837,647223607","60892,0012551928","62631,918846065","61062,9927807803","65885,2351603263","61649,8202662067","65820,4304538223","65183,1558277846","65046,6350659978","63219,0703979698","67403,0876779676","69679,3965193505","67651,2940353715","67116,0659278993","67171,132006209","67443,103242577","67187,6796838167","64472,7763021455","63932,5498585391","63281,5853056804","59923,9596577558"
Romania,GDP per capita (constant 2010 US$),,,"5381,79841517983","4727,4556117316","4352,1315871237","4424,68678273054","4605,35328815628","4902,33683654228","5108,60376411089","4874,89891318354","4785,84309110889","4775,30703098703","4899,17731262234","5227,25922958573","5627,45137119319","5800,88738774462","6442,41409149927","6784,92543044954","7373,22432138638","8024,25409270735","8918,49373158566","8496,9180846082","8214,07689289811","8411,91654625062","8621,87296118849","8980,28457433187","9339,27542884966","9660,42969131549","10172,9506472316","10980,8414901765","11539,7785224779","12079,5467387216","11664,8517248155"
Russian Federation,GDP per capita (constant 2010 US$),,"9883,40423870425","9570,80831203189","9061,75978309559","7737,48141363632","7070,53517043334","6183,90488477773","5928,95643611263","5714,62597474562","5804,21478227836","5505,69725752101","5876,20292433974","6491,07222719881","6851,11363704442","7206,18951073778","7767,40504219957","8360,2516495949","8929,30105401819","9693,19784425353","10535,1258045942","11087,821053001","10219,8942411996","10674,9957825675","11125,3445917138","11553,5764196495","11731,3817803499","11608,7586367575","11355,236304971","11356,4000420395","11550,5251991967","11875,7332037328","12122,6072885872","11786,6213075834"
Rwanda,GDP per capita (constant 2010 US$),"399,368961912344","388,865889295745","378,91622555045","380,076136535119","425,313260011177","418,184851884946","219,53351118804","301,936425811869","330,421222334641","352,347495862402","353,653873009155","342,554523287056","350,994480725691","367,014174175404","405,773076758245","408,404633903868","432,585355484095","464,604979768056","496,076087911192","520,676555494528","563,551459376102","582,957920234887","609,724917020252","642,006551992876","680,538100467947","695,396958466094","720,15919983221","764,260556315719","789,087098733329","799,088565436933","845,005317088818","901,143954699875","849,035103820977"
Samoa,GDP per capita (constant 2010 US$),"2450,61082735732","2532,57966281136","2407,7859533515","2335,15088656259","2309,49813062332","2380,78089141698","2298,63677653753","2432,41462204308","2590,05427725895","2593,08460109663","2638,13282248111","2683,87732516931","2855,62064811745","3037,42753066652","3151,11985904728","3273,53422084571","3403,53379312244","3522,81078903675","3569,28939454543","3770,55187926761","3783,14288917815","3576,20344838228","3566,45827695492","3685,07783821214","3504,12454225867","3459,75176485451","3435,29525521764","3558,17839546176","3824,4035538731","3848,18316472483","3753,98836116679","3869,36635424128","3738,26680925983"
Sao Tome and Principe,GDP per capita (constant 2010 US$),,,,,,,,,,,,,,"840,771056653758","845,051997958989","882,907224486189","896,879140346662","937,713955615375","996,586912728634","1000,41811039457","1051,7968715982","1048,19017122717","1090,26076257543","1112,61964281329","1123,9860072743","1155,51995137826","1208,23941971197","1232,13016286816","1259,56025496799","1283,62755657536","1296,72489560888","1300,64201975909","1315,66493040437"
